0.00613172928134294	0.0020634608920230024	0.09664254205129937	0.013205523982046677	0.1290493377819613	0.3143311066421543	0.9256568055392271
0.005975042537554439	0.002919073595160558	0.09154944495137028	0.00840182634195104	0.3538980284816861	0.6479978449011674	0.8669645918075881
0.0017429725572008256	0.0038882279527648576	0.00645824722034713	0.05743002353965074	0.2809912123147929	0.9330982409433899	0.9385776237930209
0.001977430774498782	0.0047821713603221835	0.012235659535287335	0.082986021428014	0.17684574811902742	0.36944519284935995	0.8077088420538904
0.002896342697504594	0.0072258077257766114	0.009529906734255064	0.10415221409237398	0.24053172109835197	0.47970673246214085	0.9840680297705906
0.0036695902309794716	0.006808117435244077	0.006615605732102182	0.08520678603891244	0.25152278278274715	0.4485938334253371	0.7717461262499973
0.004260959657135304	0.002568209228786611	0.06300256265221912	0.00630933872425621	0.3525037994225089	0.9899231522163545	0.9656041332281664
0.003318106271337951	0.002120376401330893	0.08312032747930743	0.005704188337780969	0.23239009633368027	0.36417111097887656	0.8119775186183882
0.002695379903756142	0.0011462522562311526	0.0794759416224158	0.009419450976110577	0.07377596866874281	0.1755316757464715	0.7367494430725304
0.0018049502867017529	0.0030197839009755575	0.007899145588106046	0.062075241735343206	0.11231288117989124	0.3091319522068724	0.9823383227163844
0.005275219794634973	0.0027292238318978785	0.06924306306259419	0.005019384882279147	0.11671728804492876	0.253958831443567	0.7705645434631561
0.006656133418585567	0.00320132897186571	0.06293060470253675	0.00616395258347561	0.2749314302077947	0.8239375735512344	0.958742250271709
0.002948941151303967	0.0014498436062300316	0.05923975627755816	0.004204348775031687	0.16974911902227927	0.4528010921814897	0.9639207797654226
0.003842850444714545	0.005100263291112561	0.00428287096569046	0.0713663457525926	0.18381120548990057	0.3585354542885267	0.8671862811249375
0.0032464424805585274	0.0024119937944322074	0.06340873947192156	0.004735977834813998	0.12100445518294359	0.311394548653782	0.9995102545970665
0.006460570552791216	0.0050625952812981675	0.06390502759957878	0.004012127895196723	0.24296098803164887	0.6194035092572793	0.9863606908662773
0.002088246768502414	0.006716039532180782	0.010667604162915272	0.10107203834570476	0.09721861841115305	0.23557785974988915	0.8600907447396446
0.0029018497608479426	0.006183706280648877	0.011844461456237486	0.15858256817060354	0.1838838025266064	0.24819066027197445	0.8479239189183244
0.0026956153533267534	0.008017374774414766	0.009127876377757964	0.09752386495522672	0.3173351151483982	0.7014062473289188	0.8743583480491933
0.0006901780919697513	0.0030227955712090245	0.013730799871293047	0.09300341809801568	0.08398723197636869	0.23219847011060082	0.8471929417414205
